activity_id,report_date,spent_time
859,2016-04-20,420
859,2016-04-21,420
859,2016-04-22,360
859,2016-04-23,420
859,2016-04-24,711
860,2016-04-24,360
860,2016-04-25,480
860,2016-04-26,360
860,2016-04-27,420
860,2016-04-28,662
861,2016-04-28,360
861,2016-04-29,360
861,2016-04-30,360
861,2016-05-01,480
861,2016-05-02,937
862,2016-05-02,480
862,2016-05-03,420
862,2016-05-04,360
862,2016-05-05,420
862,2016-05-06,661
863,2016-05-06,420
863,2016-05-07,360
863,2016-05-08,420
863,2016-05-09,420
863,2016-05-10,900
864,2016-05-10,480
864,2016-05-11,420
864,2016-05-12,360
864,2016-05-13,480
864,2016-05-14,658
865,2016-05-14,360
865,2016-05-15,360
865,2016-05-16,360
865,2016-05-17,480
865,2016-05-18,946
866,2016-05-18,420
866,2016-05-19,420
866,2016-05-20,360
866,2016-05-21,480
866,2016-05-22,632
867,2016-05-22,480
867,2016-05-23,360
867,2016-05-24,420
867,2016-05-25,480
867,2016-05-26,616
868,2016-05-26,360
868,2016-05-27,420
868,2016-05-28,420
868,2016-05-29,360
868,2016-05-30,761
869,2016-05-30,480
869,2016-05-31,420
869,2016-06-01,420
869,2016-06-02,360
869,2016-06-03,768
870,2016-06-03,360
870,2016-06-04,480
870,2016-06-05,360
870,2016-06-06,360
870,2016-06-07,954
871,2016-05-31,480
871,2016-06-01,420
871,2016-06-02,360
871,2016-06-03,420
871,2016-06-04,360
871,2016-06-05,734
872,2016-06-05,420
872,2016-06-06,420
872,2016-06-07,480
872,2016-06-08,420
872,2016-06-09,360
872,2016-06-10,750
873,2016-06-10,480
873,2016-06-11,360
873,2016-06-12,420
873,2016-06-13,360
873,2016-06-14,420
873,2016-06-15,756
874,2016-06-15,480
874,2016-06-16,480
874,2016-06-17,480
874,2016-06-18,420
874,2016-06-19,420
874,2016-06-20,557
875,2016-06-20,480
875,2016-06-21,480
875,2016-06-22,360
875,2016-06-23,420
875,2016-06-24,480
875,2016-06-25,674
876,2016-06-25,480
876,2016-06-26,420
876,2016-06-27,360
876,2016-06-28,480
876,2016-06-29,420
876,2016-06-30,652
877,2016-06-30,480
877,2016-07-01,420
877,2016-07-02,360
877,2016-07-03,360
877,2016-07-04,360
877,2016-07-05,862
878,2016-07-05,480
878,2016-07-06,360
878,2016-07-07,360
878,2016-07-08,360
878,2016-07-09,360
878,2016-07-10,882
879,2016-07-10,480
879,2016-07-11,420
879,2016-07-12,480
879,2016-07-13,360
879,2016-07-14,360
879,2016-07-15,788
880,2016-07-15,360
880,2016-07-16,420
880,2016-07-17,480
880,2016-07-18,360
880,2016-07-19,420
880,2016-07-20,946
881,2016-07-20,360
881,2016-07-21,360
881,2016-07-22,420
881,2016-07-23,360
881,2016-07-24,360
881,2016-07-25,931
882,2016-07-25,420
882,2016-07-26,420
882,2016-07-27,360
882,2016-07-28,360
882,2016-07-29,360
882,2016-07-30,1042
883,2016-07-30,480
883,2016-07-31,480
883,2016-08-01,420
883,2016-08-02,360
883,2016-08-03,360
883,2016-08-04,689
884,2016-08-04,360
884,2016-08-05,480
884,2016-08-06,360
884,2016-08-07,480
884,2016-08-08,480
884,2016-08-09,702
885,2016-08-09,420
885,2016-08-10,420
885,2016-08-11,360
885,2016-08-12,360
885,2016-08-13,420
885,2016-08-14,1002
886,2016-08-14,360
886,2016-08-15,420
886,2016-08-16,360
886,2016-08-17,480
886,2016-08-18,360
886,2016-08-19,987
887,2016-08-19,420
887,2016-08-20,360
887,2016-08-21,420
887,2016-08-22,480
887,2016-08-23,480
887,2016-08-24,785
888,2016-08-24,360
888,2016-08-25,360
888,2016-08-26,420
888,2016-08-27,480
888,2016-08-28,360
888,2016-08-29,987
889,2016-08-29,420
889,2016-08-30,480
889,2016-08-31,480
889,2016-09-01,480
889,2016-09-02,420
889,2016-09-03,509
890,2016-09-03,360
890,2016-09-04,420
890,2016-09-05,420
890,2016-09-06,480
890,2016-09-07,480
890,2016-09-08,799
891,2016-09-08,420
891,2016-09-09,420
891,2016-09-10,360
891,2016-09-11,360
891,2016-09-12,360
891,2016-09-13,879
892,2016-09-13,420
892,2016-09-14,480
892,2016-09-15,360
892,2016-09-16,480
892,2016-09-17,360
892,2016-09-18,822
893,2016-09-18,420
893,2016-09-19,480
893,2016-09-20,420
893,2016-09-21,360
893,2016-09-22,420
893,2016-09-23,754
894,2016-09-23,480
894,2016-09-24,480
894,2016-09-25,360
894,2016-09-26,420
894,2016-09-27,360
894,2016-09-28,866
895,2016-09-28,480
895,2016-09-29,360
895,2016-09-30,420
895,2016-10-01,480
895,2016-10-02,420
895,2016-10-03,621
896,2016-10-03,480
896,2016-10-04,420
896,2016-10-05,480
896,2016-10-06,420
896,2016-10-07,420
896,2016-10-08,653
897,2016-10-08,480
897,2016-10-09,360
897,2016-10-10,420
897,2016-10-11,360
897,2016-10-12,360
897,2016-10-13,840
898,2016-10-13,480
898,2016-10-14,420
898,2016-10-15,420
898,2016-10-16,360
898,2016-10-17,480
898,2016-10-18,757
899,2016-10-18,360
899,2016-10-19,360
899,2016-10-20,420
899,2016-10-21,420
899,2016-10-22,420
899,2016-10-23,843
900,2016-10-23,480
900,2016-10-24,360
900,2016-10-25,420
900,2016-10-26,420
900,2016-10-27,480
900,2016-10-28,693
901,2016-10-28,420
901,2016-10-29,420
901,2016-10-30,480
901,2016-10-31,360
901,2016-11-01,420
901,2016-11-02,834
902,2016-11-02,420
902,2016-11-03,480
902,2016-11-04,360
902,2016-11-05,360
902,2016-11-06,420
902,2016-11-07,840
903,2016-11-07,480
903,2016-11-08,360
903,2016-11-09,420
903,2016-11-10,480
903,2016-11-11,360
903,2016-11-12,739
904,2016-11-12,420
904,2016-11-13,480
904,2016-11-14,360
904,2016-11-15,360
904,2016-11-16,480
904,2016-11-17,719
905,2016-11-17,480
905,2016-11-18,420
905,2016-11-19,480
905,2016-11-20,360
905,2016-11-21,360
905,2016-11-22,830
906,2016-11-22,480
906,2016-11-23,480
906,2016-11-24,480
906,2016-11-25,480
906,2016-11-26,360
906,2016-11-27,586
907,2016-11-27,420
907,2016-11-28,420
907,2016-11-29,360
907,2016-11-30,480
907,2016-12-01,480
907,2016-12-02,651
908,2016-12-02,420
908,2016-12-03,360
908,2016-12-04,420
908,2016-12-05,420
908,2016-12-06,360
908,2016-12-07,956
909,2016-12-07,480
909,2016-12-08,480
909,2016-12-09,360
909,2016-12-10,480
909,2016-12-11,420
909,2016-12-12,678
910,2016-12-12,420
910,2016-12-13,420
910,2016-12-14,360
910,2016-12-15,360
910,2016-12-16,480
910,2016-12-17,884
911,2016-12-17,360
911,2016-12-18,480
911,2016-12-19,480
911,2016-12-20,360
911,2016-12-21,420
911,2016-12-22,766
912,2016-12-22,360
912,2016-12-23,420
912,2016-12-24,420
912,2016-12-25,480
912,2016-12-26,360
912,2016-12-27,774
913,2016-12-27,360
913,2016-12-28,360
913,2016-12-29,480
913,2016-12-30,420
913,2016-12-31,360
913,2017-01-01,891
914,2017-01-01,480
914,2017-01-02,480
914,2017-01-03,420
914,2017-01-04,360
914,2017-01-05,360
914,2017-01-06,786
915,2017-01-06,480
915,2017-01-07,360
915,2017-01-08,480
915,2017-01-09,480
915,2017-01-10,420
915,2017-01-11,562
916,2017-01-11,360
916,2017-01-12,480
916,2017-01-13,480
916,2017-01-14,420
916,2017-01-15,360
916,2017-01-16,668
917,2017-01-16,480
917,2017-01-17,480
917,2017-01-18,420
917,2017-01-19,360
917,2017-01-20,360
917,2017-01-21,797
918,2017-01-21,360
918,2017-01-22,360
918,2017-01-23,360
918,2017-01-24,480
918,2017-01-25,480
918,2017-01-26,844
919,2017-01-26,480
919,2017-01-27,360
919,2017-01-28,480
919,2017-01-29,480
919,2017-01-30,420
919,2017-01-31,748
920,2017-01-31,420
920,2017-02-01,420
920,2017-02-02,360
920,2017-02-03,480
920,2017-02-04,360
920,2017-02-05,927
921,2017-02-05,360
921,2017-02-06,480
921,2017-02-07,420
921,2017-02-08,420
921,2017-02-09,480
921,2017-02-10,689
922,2017-02-10,360
922,2017-02-11,360
922,2017-02-12,420
922,2017-02-13,420
922,2017-02-14,480
922,2017-02-15,748
923,2017-02-15,480
923,2017-02-16,480
923,2017-02-17,480
923,2017-02-18,480
923,2017-02-19,420
923,2017-02-20,444
924,2017-02-20,420
924,2017-02-21,480
924,2017-02-22,420
924,2017-02-23,360
924,2017-02-24,420
924,2017-02-25,899
925,2017-02-25,480
925,2017-02-26,360
925,2017-02-27,480
925,2017-02-28,420
925,2017-03-01,480
925,2017-03-02,765
926,2017-03-02,420
926,2017-03-03,360
926,2017-03-04,480
926,2017-03-05,480
926,2017-03-06,360
926,2017-03-07,736
927,2017-03-07,360
927,2017-03-08,420
927,2017-03-09,360
927,2017-03-10,360
927,2017-03-11,480
927,2017-03-12,783
928,2017-03-12,480
928,2017-03-13,360
928,2017-03-14,360
928,2017-03-15,420
928,2017-03-16,420
928,2017-03-17,853
929,2017-03-17,420
929,2017-03-18,480
929,2017-03-19,360
929,2017-03-20,360
929,2017-03-21,420
929,2017-03-22,936
930,2017-03-22,360
930,2017-03-23,420
930,2017-03-24,360
930,2017-03-25,360
930,2017-03-26,480
930,2017-03-27,846
931,2016-08-29,360
931,2016-08-30,360
931,2016-08-31,480
931,2016-09-01,813
932,2016-09-01,360
932,2016-09-02,420
932,2016-09-03,480
932,2016-09-04,647
933,2016-09-04,360
933,2016-09-05,420
933,2016-09-06,360
933,2016-09-07,780
934,2016-09-07,360
934,2016-09-08,420
934,2016-09-09,420
934,2016-09-10,809
935,2016-09-10,480
935,2016-09-11,420
935,2016-09-12,420
935,2016-09-13,697
936,2016-09-13,360
936,2016-09-14,480
936,2016-09-15,480
936,2016-09-16,542
937,2016-09-16,480
937,2016-09-17,360
937,2016-09-18,360
937,2016-09-19,656
938,2016-09-19,420
938,2016-09-20,360
938,2016-09-21,420
938,2016-09-22,822
939,2016-09-22,420
939,2016-09-23,420
939,2016-09-24,420
939,2016-09-25,690
940,2016-09-25,480
940,2016-09-26,360
940,2016-09-27,360
940,2016-09-28,604
941,2016-09-28,360
941,2016-09-29,360
941,2016-09-30,480
941,2016-10-01,783
942,2016-10-01,480
942,2016-10-02,480
942,2016-10-03,360
942,2016-10-04,690
943,2016-10-04,420
943,2016-10-05,360
943,2016-10-06,360
943,2016-10-07,674
944,2016-10-07,480
944,2016-10-08,360
944,2016-10-09,420
944,2016-10-10,589
945,2016-10-10,420
945,2016-10-11,360
945,2016-10-12,420
945,2016-10-13,693
946,2016-10-13,420
946,2016-10-14,480
946,2016-10-15,360
946,2016-10-16,710
947,2016-10-16,480
947,2016-10-17,480
947,2016-10-18,360
947,2016-10-19,555
948,2016-10-19,420
948,2016-10-20,360
948,2016-10-21,480
948,2016-10-22,767
949,2016-10-22,420
949,2016-10-23,480
949,2016-10-24,480
949,2016-10-25,551
950,2016-10-25,480
950,2016-10-26,360
950,2016-10-27,420
950,2016-10-28,686
951,2016-10-28,480
951,2016-10-29,420
951,2016-10-30,480
951,2016-10-31,630
952,2016-10-31,360
952,2016-11-01,480
952,2016-11-02,420
952,2016-11-03,622
953,2016-11-03,420
953,2016-11-04,480
953,2016-11-05,360
953,2016-11-06,615
954,2016-11-06,360
954,2016-11-07,360
954,2016-11-08,360
954,2016-11-09,945
955,2016-11-09,480
955,2016-11-10,420
955,2016-11-11,480
955,2016-11-12,449
956,2016-11-12,360
956,2016-11-13,360
956,2016-11-14,360
956,2016-11-15,871
957,2016-11-15,360
957,2016-11-16,360
957,2016-11-17,480
957,2016-11-18,720
958,2016-11-18,480
958,2016-11-19,420
958,2016-11-20,480
958,2016-11-21,660
959,2016-11-21,420
959,2016-11-22,480
959,2016-11-23,360
959,2016-11-24,587
960,2016-11-24,420
960,2016-11-25,480
960,2016-11-26,420
960,2016-11-27,666
961,2016-11-27,480
961,2016-11-28,360
961,2016-11-29,480
961,2016-11-30,574
962,2016-11-30,480
962,2016-12-01,360
962,2016-12-02,480
962,2016-12-03,522
963,2016-12-03,420
963,2016-12-04,360
963,2016-12-05,360
963,2016-12-06,884
964,2016-12-06,360
964,2016-12-07,420
964,2016-12-08,420
964,2016-12-09,712
965,2016-12-09,360
965,2016-12-10,420
965,2016-12-11,480
965,2016-12-12,626
966,2016-12-12,420
966,2016-12-13,360
966,2016-12-14,360
966,2016-12-15,675
967,2016-12-15,480
967,2016-12-16,480
967,2016-12-17,420
967,2016-12-18,592
968,2016-12-18,360
968,2016-12-19,360
968,2016-12-20,420
968,2016-12-21,836
969,2016-12-21,480
969,2016-12-22,360
969,2016-12-23,420
969,2016-12-24,774
970,2016-12-24,420
970,2016-12-25,360
970,2016-12-26,420
970,2016-12-27,753
971,2017-04-02,480
971,2017-04-03,360
971,2017-04-04,360
971,2017-04-05,732
972,2017-04-05,420
972,2017-04-06,480
972,2017-04-07,420
972,2017-04-08,547
973,2017-04-08,360
973,2017-04-09,480
973,2017-04-10,420
973,2017-04-11,695
974,2017-04-11,420
974,2017-04-12,360
974,2017-04-13,420
974,2017-04-14,786
975,2017-04-14,360
975,2017-04-15,420
975,2017-04-16,420
975,2017-04-17,667
976,2017-04-17,480
976,2017-04-18,360
976,2017-04-19,360
976,2017-04-20,606
977,2017-04-20,360
977,2017-04-21,360
977,2017-04-22,480
977,2017-04-23,834
978,2017-04-23,360
978,2017-04-24,420
978,2017-04-25,360
978,2017-04-26,738
979,2017-04-26,480
979,2017-04-27,420
979,2017-04-28,420
979,2017-04-29,542
980,2017-04-29,420
980,2017-04-30,360
980,2017-05-01,420
980,2017-05-02,800
981,2017-05-02,480
981,2017-05-03,480
981,2017-05-04,480
981,2017-05-05,470
982,2017-05-05,420
982,2017-05-06,360
982,2017-05-07,420
982,2017-05-08,801
983,2017-05-08,420
983,2017-05-09,360
983,2017-05-10,360
983,2017-05-11,733
984,2017-05-11,420
984,2017-05-12,420
984,2017-05-13,480
984,2017-05-14,629
985,2017-05-14,480
985,2017-05-15,480
985,2017-05-16,360
985,2017-05-17,522
986,2017-05-17,360
986,2017-05-18,360
986,2017-05-19,420
986,2017-05-20,772
987,2017-05-20,360
987,2017-05-21,360
987,2017-05-22,480
987,2017-05-23,688
988,2017-05-23,420
988,2017-05-24,360
988,2017-05-25,480
988,2017-05-26,622
989,2017-05-26,360
989,2017-05-27,420
989,2017-05-28,420
989,2017-05-29,646
990,2017-05-29,360
990,2017-05-30,360
990,2017-05-31,360
990,2017-06-01,728
991,2017-06-01,480
991,2017-06-02,360
991,2017-06-03,480
991,2017-06-04,509
992,2017-06-04,480
992,2017-06-05,420
992,2017-06-06,360
992,2017-06-07,711
993,2017-06-07,360
993,2017-06-08,420
993,2017-06-09,420
993,2017-06-10,729
994,2017-06-10,480
994,2017-06-11,360
994,2017-06-12,420
994,2017-06-13,640
995,2017-06-13,420
995,2017-06-14,420
995,2017-06-15,480
995,2017-06-16,534
996,2017-06-16,480
996,2017-06-17,420
996,2017-06-18,480
996,2017-06-19,437
997,2017-06-19,420
997,2017-06-20,360
997,2017-06-21,360
997,2017-06-22,665
998,2017-06-22,360
998,2017-06-23,480
998,2017-06-24,420
998,2017-06-25,585
999,2017-06-25,360
999,2017-06-26,420
999,2017-06-27,360
999,2017-06-28,685
1000,2017-06-28,360
1000,2017-06-29,360
1000,2017-06-30,360
1000,2017-07-01,761
1001,2017-07-01,420
1001,2017-07-02,480
1001,2017-07-03,420
1001,2017-07-04,510
1002,2017-07-04,420
1002,2017-07-05,420
1002,2017-07-06,480
1002,2017-07-07,578
1003,2017-07-07,480
1003,2017-07-08,360
1003,2017-07-09,360
1003,2017-07-10,747
1004,2017-07-10,480
1004,2017-07-11,480
1004,2017-07-12,420
1004,2017-07-13,421
1005,2017-07-13,480
1005,2017-07-14,420
1005,2017-07-15,420
1005,2017-07-16,575
1006,2017-07-16,360
1006,2017-07-17,420
1006,2017-07-18,420
1006,2017-07-19,712
1007,2017-07-19,420
1007,2017-07-20,480
1007,2017-07-21,480
1007,2017-07-22,422
1008,2017-07-22,360
1008,2017-07-23,420
1008,2017-07-24,480
1008,2017-07-25,631
1009,2017-07-25,420
1009,2017-07-26,420
1009,2017-07-27,480
1009,2017-07-28,506
1010,2017-07-28,360
1010,2017-07-29,480
1010,2017-07-30,420
1010,2017-07-31,598
1011,2019-10-28,420
1011,2019-10-29,480
1011,2019-10-30,420
1011,2019-10-31,480
1011,2019-11-01,718
1012,2019-11-01,360
1012,2019-11-02,420
1012,2019-11-03,360
1012,2019-11-04,360
1012,2019-11-05,1011
1013,2019-11-05,480
1013,2019-11-06,480
1013,2019-11-07,360
1013,2019-11-08,360
1013,2019-11-09,738
1014,2019-11-09,420
1014,2019-11-10,420
1014,2019-11-11,420
1014,2019-11-12,360
1014,2019-11-13,731
1015,2019-11-13,480
1015,2019-11-14,360
1015,2019-11-15,360
1015,2019-11-16,420
1015,2019-11-17,675
1016,2019-11-17,360
1016,2019-11-18,420
1016,2019-11-19,360
1016,2019-11-20,360
1016,2019-11-21,989
1017,2019-11-21,420
1017,2019-11-22,420
1017,2019-11-23,420
1017,2019-11-24,480
1017,2019-11-25,676
1018,2019-11-25,480
1018,2019-11-26,360
1018,2019-11-27,420
1018,2019-11-28,360
1018,2019-11-29,841
1019,2019-11-29,360
1019,2019-11-30,360
1019,2019-12-01,420
1019,2019-12-02,420
1019,2019-12-03,764
1020,2019-12-03,480
1020,2019-12-04,420
1020,2019-12-05,480
1020,2019-12-06,480
1020,2019-12-07,465
1021,2019-12-07,360
1021,2019-12-08,480
1021,2019-12-09,420
1021,2019-12-10,420
1021,2019-12-11,751
1022,2019-12-11,360
1022,2019-12-12,360
1022,2019-12-13,360
1022,2019-12-14,420
1022,2019-12-15,882
1023,2019-12-15,420
1023,2019-12-16,480
1023,2019-12-17,360
1023,2019-12-18,480
1023,2019-12-19,647
1024,2019-12-19,420
1024,2019-12-20,420
1024,2019-12-21,420
1024,2019-12-22,420
1024,2019-12-23,807
1025,2019-12-23,360
1025,2019-12-24,480
1025,2019-12-25,480
1025,2019-12-26,480
1025,2019-12-27,623
1026,2019-12-27,420
1026,2019-12-28,360
1026,2019-12-29,360
1026,2019-12-30,480
1026,2019-12-31,898
1027,2019-12-31,420
1027,2020-01-01,360
1027,2020-01-02,480
1027,2020-01-03,360
1027,2020-01-04,725
1028,2020-01-04,360
1028,2020-01-05,480
1028,2020-01-06,360
1028,2020-01-07,360
1028,2020-01-08,837
1029,2020-01-08,480
1029,2020-01-09,420
1029,2020-01-10,480
1029,2020-01-11,360
1029,2020-01-12,767
1030,2020-01-12,360
1030,2020-01-13,480
1030,2020-01-14,420
1030,2020-01-15,360
1030,2020-01-16,874
1031,2020-01-16,420
1031,2020-01-17,480
1031,2020-01-18,360
1031,2020-01-19,420
1031,2020-01-20,652
1032,2020-01-20,480
1032,2020-01-21,480
1032,2020-01-22,480
1032,2020-01-23,360
1032,2020-01-24,703
1033,2020-01-24,480
1033,2020-01-25,420
1033,2020-01-26,420
1033,2020-01-27,480
1033,2020-01-28,654
1034,2020-01-28,420
1034,2020-01-29,480
1034,2020-01-30,360
1034,2020-01-31,420
1034,2020-02-01,654
1035,2020-02-01,420
1035,2020-02-02,420
1035,2020-02-03,360
1035,2020-02-04,480
1035,2020-02-05,695
1036,2020-02-05,480
1036,2020-02-06,480
1036,2020-02-07,420
1036,2020-02-08,480
1036,2020-02-09,566
1037,2020-02-09,360
1037,2020-02-10,360
1037,2020-02-11,420
1037,2020-02-12,360
1037,2020-02-13,794
1038,2020-02-13,480
1038,2020-02-14,420
1038,2020-02-15,420
1038,2020-02-16,480
1038,2020-02-17,636
1039,2020-02-17,360
1039,2020-02-18,360
1039,2020-02-19,360
1039,2020-02-20,480
1039,2020-02-21,841
1040,2020-02-21,420
1040,2020-02-22,420
1040,2020-02-23,480
1040,2020-02-24,360
1040,2020-02-25,678
1041,2020-02-25,360
1041,2020-02-26,480
1041,2020-02-27,420
1041,2020-02-28,420
1041,2020-02-29,603
1042,2020-02-29,360
1042,2020-03-01,420
1042,2020-03-02,360
1042,2020-03-03,360
1042,2020-03-04,856
1043,2020-03-04,420
1043,2020-03-05,480
1043,2020-03-06,420
1043,2020-03-07,360
1043,2020-03-08,655
1044,2020-03-08,420
1044,2020-03-09,420
1044,2020-03-10,420
1044,2020-03-11,420
1044,2020-03-12,817
1045,2020-03-12,360
1045,2020-03-13,420
1045,2020-03-14,480
1045,2020-03-15,420
1045,2020-03-16,605
1046,2020-03-16,360
1046,2020-03-17,360
1046,2020-03-18,480
1046,2020-03-19,420
1046,2020-03-20,865
1047,2020-03-20,360
1047,2020-03-21,420
1047,2020-03-22,420
1047,2020-03-23,420
1047,2020-03-24,796
1048,2020-03-24,360
1048,2020-03-25,480
1048,2020-03-26,420
1048,2020-03-27,420
1048,2020-03-28,628
1049,2020-03-28,360
1049,2020-03-29,480
1049,2020-03-30,420
1049,2020-03-31,360
1049,2020-04-01,820
1050,2020-04-01,420
1050,2020-04-02,480
1050,2020-04-03,480
1050,2020-04-04,420
1050,2020-04-05,542
1051,2020-04-05,420
1051,2020-04-06,480
1051,2020-04-07,360
1051,2020-04-08,480
1051,2020-04-09,737
1052,2020-04-09,480
1052,2020-04-10,360
1052,2020-04-11,480
1052,2020-04-12,360
1052,2020-04-13,605
1053,2020-04-13,360
1053,2020-04-14,480
1053,2020-04-15,480
1053,2020-04-16,480
1053,2020-04-17,712
1054,2020-04-17,360
1054,2020-04-18,420
1054,2020-04-19,360
1054,2020-04-20,480
1054,2020-04-21,853
1055,2020-04-21,480
1055,2020-04-22,420
1055,2020-04-23,420
1055,2020-04-24,480
1055,2020-04-25,582
1056,2020-04-25,360
1056,2020-04-26,420
1056,2020-04-27,420
1056,2020-04-28,420
1056,2020-04-29,835
1057,2020-04-29,480
1057,2020-04-30,360
1057,2020-05-01,420
1057,2020-05-02,420
1057,2020-05-03,792
1058,2020-05-03,480
1058,2020-05-04,480
1058,2020-05-05,420
1058,2020-05-06,360
1058,2020-05-07,542
1059,2020-05-07,360
1059,2020-05-08,360
1059,2020-05-09,420
1059,2020-05-10,360
1059,2020-05-11,906
1060,2020-05-11,480
1060,2020-05-12,420
1060,2020-05-13,480
1060,2020-05-14,480
1060,2020-05-15,452
1061,2020-03-07,420
1061,2020-03-08,360
1061,2020-03-09,663
1062,2020-03-09,360
1062,2020-03-10,360
1062,2020-03-11,806
1063,2020-03-11,360
1063,2020-03-12,360
1063,2020-03-13,769
1064,2020-03-13,480
1064,2020-03-14,360
1064,2020-03-15,642
1065,2020-03-15,360
1065,2020-03-16,420
1065,2020-03-17,565
1066,2020-03-17,420
1066,2020-03-18,480
1066,2020-03-19,426
1067,2020-03-19,420
1067,2020-03-20,480
1067,2020-03-21,533
1068,2020-03-21,420
1068,2020-03-22,420
1068,2020-03-23,600
1069,2020-03-23,360
1069,2020-03-24,480
1069,2020-03-25,717
1070,2020-03-25,420
1070,2020-03-26,480
1070,2020-03-27,651
1071,2020-03-27,480
1071,2020-03-28,360
1071,2020-03-29,564
1072,2020-03-29,420
1072,2020-03-30,360
1072,2020-03-31,559
1073,2020-03-31,420
1073,2020-04-01,480
1073,2020-04-02,569
1074,2020-04-02,360
1074,2020-04-03,480
1074,2020-04-04,626
1075,2020-04-04,360
1075,2020-04-05,360
1075,2020-04-06,791
1076,2020-04-06,420
1076,2020-04-07,360
1076,2020-04-08,611
1077,2020-04-08,360
1077,2020-04-09,420
1077,2020-04-10,638
1078,2020-04-10,480
1078,2020-04-11,420
1078,2020-04-12,502
1079,2020-04-12,420
1079,2020-04-13,480
1079,2020-04-14,583
1080,2020-04-14,360
1080,2020-04-15,360
1080,2020-04-16,601
1081,2020-04-16,420
1081,2020-04-17,480
1081,2020-04-18,426
1082,2020-04-18,360
1082,2020-04-19,360
1082,2020-04-20,634
1083,2020-04-20,480
1083,2020-04-21,360
1083,2020-04-22,699
1084,2020-04-22,420
1084,2020-04-23,360
1084,2020-04-24,626
1085,2020-04-24,480
1085,2020-04-25,360
1085,2020-04-26,703
1086,2020-04-26,420
1086,2020-04-27,360
1086,2020-04-28,564
1087,2020-04-28,480
1087,2020-04-29,360
1087,2020-04-30,677
1088,2020-04-30,360
1088,2020-05-01,480
1088,2020-05-02,659
1089,2020-05-02,360
1089,2020-05-03,420
1089,2020-05-04,625
1090,2020-05-04,360
1090,2020-05-05,360
1090,2020-05-06,692
1091,2019-05-01,420
1091,2019-05-02,530
1092,2019-05-02,360
1092,2019-05-03,509
1093,2019-05-03,420
1093,2019-05-04,482
1094,2019-05-04,420
1094,2019-05-05,627
1095,2019-05-05,480
1095,2019-05-06,391
1096,2019-05-06,480
1096,2019-05-07,499
1097,2019-05-07,480
1097,2019-05-08,535
1098,2019-05-08,480
1098,2019-05-09,507
1099,2019-05-09,480
1099,2019-05-10,576
1100,2019-05-10,420
1100,2019-05-11,542
1101,2019-05-11,480
1101,2019-05-12,477
1102,2019-05-12,360
1102,2019-05-13,504
1103,2019-05-13,360
1103,2019-05-14,625
1104,2019-05-14,480
1104,2019-05-15,422
1105,2019-05-15,360
1105,2019-05-16,710
1106,2019-05-16,480
1106,2019-05-17,457
1107,2019-05-17,480
1107,2019-05-18,587
1108,2019-05-18,480
1108,2019-05-19,493
1109,2019-05-19,420
1109,2019-05-20,460
1110,2019-05-20,420
1110,2019-05-21,592
1111,2015-05-03,480
1111,2015-05-04,480
1111,2015-05-05,480
1111,2015-05-06,420
1111,2015-05-07,484
1112,2015-05-07,420
1112,2015-05-08,420
1112,2015-05-09,480
1112,2015-05-10,420
1112,2015-05-11,569
1113,2015-05-11,420
1113,2015-05-12,480
1113,2015-05-13,420
1113,2015-05-14,480
1113,2015-05-15,692
1114,2015-05-15,480
1114,2015-05-16,480
1114,2015-05-17,360
1114,2015-05-18,420
1114,2015-05-19,692
1115,2015-05-19,420
1115,2015-05-20,420
1115,2015-05-21,480
1115,2015-05-22,420
1115,2015-05-23,613
1116,2015-05-23,420
1116,2015-05-24,480
1116,2015-05-25,420
1116,2015-05-26,420
1116,2015-05-27,726
1117,2015-05-27,360
1117,2015-05-28,420
1117,2015-05-29,360
1117,2015-05-30,480
1117,2015-05-31,756
1118,2015-05-31,360
1118,2015-06-01,480
1118,2015-06-02,480
1118,2015-06-03,420
1118,2015-06-04,656
1119,2015-06-04,420
1119,2015-06-05,420
1119,2015-06-06,420
1119,2015-06-07,420
1119,2015-06-08,744
1120,2015-06-08,360
1120,2015-06-09,360
1120,2015-06-10,360
1120,2015-06-11,480
1120,2015-06-12,960
1121,2015-06-12,480
1121,2015-06-13,480
1121,2015-06-14,480
1121,2015-06-15,420
1121,2015-06-16,591
1122,2015-06-16,480
1122,2015-06-17,420
1122,2015-06-18,480
1122,2015-06-19,480
1122,2015-06-20,570
1123,2015-06-20,480
1123,2015-06-21,480
1123,2015-06-22,480
1123,2015-06-23,420
1123,2015-06-24,445
1124,2015-06-24,420
1124,2015-06-25,420
1124,2015-06-26,480
1124,2015-06-27,360
1124,2015-06-28,619
1125,2015-06-28,360
1125,2015-06-29,480
1125,2015-06-30,420
1125,2015-07-01,480
1125,2015-07-02,595
1126,2015-07-02,420
1126,2015-07-03,480
1126,2015-07-04,360
1126,2015-07-05,360
1126,2015-07-06,851
1127,2015-07-06,480
1127,2015-07-07,360
1127,2015-07-08,480
1127,2015-07-09,360
1127,2015-07-10,733
1128,2015-07-10,360
1128,2015-07-11,480
1128,2015-07-12,420
1128,2015-07-13,480
1128,2015-07-14,721
1129,2015-07-14,420
1129,2015-07-15,480
1129,2015-07-16,420
1129,2015-07-17,480
1129,2015-07-18,599
1130,2015-07-18,360
1130,2015-07-19,360
1130,2015-07-20,360
1130,2015-07-21,420
1130,2015-07-22,784
1131,2015-07-22,420
1131,2015-07-23,480
1131,2015-07-24,480
